Date,Open,High,Low,Close,Adj Close,Volume
2019-02-26,1588.560059,1589.260010,1577.430054,1577.479980,1577.479980,36456800
2019-02-27,1577.199951,1582.060059,1570.599976,1581.050049,1581.050049,37671300
2019-02-28,1580.760010,1581.989990,1571.310059,1575.550049,1575.550049,43969300
2019-03-01,1577.500000,1590.290039,1576.130005,1589.640015,1589.640015,39722800
2019-03-04,1590.150024,1594.239990,1564.479980,1575.439941,1575.439941,39198100
2019-03-05,1575.689941,1575.849976,1567.670044,1568.280029,1568.280029,35856900
2019-03-06,1568.310059,1568.439941,1536.819946,1536.819946,1536.819946,37866000
2019-03-07,1536.760010,1536.969971,1521.609985,1523.630005,1523.630005,39048600
2019-03-08,1522.530029,1523.239990,1510.650024,1521.880005,1521.880005,34231300
2019-03-11,1522.800049,1548.930054,1522.800049,1548.880005,1548.880005,37260900
2019-03-12,1549.030029,1555.300049,1545.510010,1549.829956,1549.829956,34142300
2019-03-13,1550.270020,1562.670044,1550.270020,1555.880005,1555.880005,37661500
2019-03-14,1555.869995,1555.869995,1549.209961,1549.640015,1549.640015,34697300
2019-03-15,1550.500000,1563.589966,1550.130005,1553.540039,1553.540039,59627300
2019-03-18,1553.660034,1569.060059,1552.680054,1563.930054,1563.930054,35521900
2019-03-19,1565.530029,1570.890015,1552.660034,1554.989990,1554.989990,36202200
2019-03-20,1554.719971,1561.739990,1535.410034,1543.160034,1543.160034,37712000
2019-03-21,1541.829956,1569.349976,1538.359985,1562.410034,1562.410034,35468000
2019-03-22,1561.969971,1561.969971,1505.880005,1505.920044,1505.920044,42372000
2019-03-25,1505.869995,1520.489990,1494.989990,1512.859985,1512.859985,33765800
2019-03-26,1513.760010,1535.869995,1513.760010,1528.170044,1528.170044,32660500
2019-03-27,1527.969971,1530.050049,1505.760010,1522.229980,1522.229980,33729300
2019-03-28,1522.890015,1536.439941,1520.119995,1535.099976,1535.099976,31581700
2019-03-29,1536.609985,1546.979980,1532.229980,1539.739990,1539.739990,37407000
2019-04-01,1542.890015,1556.400024,1542.890015,1556.060059,1556.060059,35007600
2019-04-02,1556.079956,1556.130005,1545.550049,1553.319946,1553.319946,32469000
2019-04-03,1554.880005,1568.400024,1554.880005,1560.910034,1560.910034,35502400
2019-04-04,1561.069946,1567.500000,1558.359985,1567.489990,1567.489990,30151800
2019-04-05,1568.229980,1582.609985,1568.229980,1582.560059,1582.560059,31468200
2019-04-08,1581.349976,1581.349976,1571.209961,1579.000000,1579.000000,30540300
2019-04-09,1577.510010,1577.510010,1558.390015,1559.680054,1559.680054,30079800
2019-04-10,1560.020020,1581.650024,1560.020020,1581.550049,1581.550049,30623800
2019-04-11,1581.930054,1583.729980,1577.369995,1579.140015,1579.140015,29385400
2019-04-12,1581.380005,1589.729980,1580.229980,1584.800049,1584.800049,36884900
2019-04-15,1585.170044,1587.979980,1574.729980,1579.170044,1579.170044,30883300
2019-04-16,1580.260010,1585.430054,1579.489990,1582.790039,1582.790039,34022100
2019-04-17,1584.130005,1588.599976,1561.569946,1567.599976,1567.599976,36023000
2019-04-18,1567.089966,1569.199951,1556.109985,1565.750000,1565.750000,35068500
2019-04-22,1565.219971,1565.219971,1554.459961,1560.040039,1560.040039,29979500
2019-04-23,1560.530029,1587.579956,1560.530029,1585.089966,1585.089966,36350300
2019-04-24,1585.109985,1594.030029,1583.359985,1588.130005,1588.130005,34489600
2019-04-25,1587.050049,1587.050049,1565.459961,1575.609985,1575.609985,34252800
2019-04-26,1575.660034,1591.250000,1574.060059,1589.900024,1589.900024,32485000
2019-04-29,1591.930054,1603.079956,1591.930054,1598.359985,1598.359985,31187800
2019-04-30,1598.550049,1600.290039,1580.900024,1591.209961,1591.209961,39193300
2019-05-01,1593.479980,1595.849976,1576.130005,1576.380005,1576.380005,36458500
2019-05-02,1576.000000,1587.920044,1566.459961,1582.650024,1582.650024,37788900
2019-05-03,1584.010010,1614.020020,1584.010010,1614.020020,1614.020020,33381200
2019-05-06,1611.680054,1618.369995,1588.839966,1614.979980,1614.979980,31815200
2019-05-07,1611.469971,1611.469971,1571.489990,1582.310059,1582.310059,37671000
2019-05-08,1581.589966,1587.349976,1574.849976,1574.969971,1574.969971,34857900
2019-05-09,1573.339966,1573.339966,1546.849976,1570.060059,1570.060059,36388200
2019-05-10,1570.000000,1575.079956,1546.140015,1572.989990,1572.989990,35296000
2019-05-13,1571.510010,1571.510010,1520.280029,1523.000000,1523.000000,38940300
2019-05-14,1523.810059,1547.839966,1523.810059,1543.060059,1543.060059,33227200
2019-05-15,1541.550049,1550.020020,1529.439941,1548.270020,1548.270020,3125950000
2019-05-16,1548.270020,1567.170044,1548.270020,1557.239990,1557.239990,33380600
2019-05-17,1555.020020,1557.550049,1534.689941,1535.760010,1535.760010,32579500
2019-05-20,1530.250000,1533.359985,1521.630005,1524.959961,1524.959961,32888700
2019-05-21,1529.819946,1545.979980,1529.819946,1545.250000,1545.250000,32187000
2019-05-22,1542.579956,1542.579956,1528.359985,1531.630005,1531.630005,31925100
2019-05-23,1525.069946,1525.069946,1493.479980,1501.380005,1501.380005,38919800
2019-05-24,1505.880005,1516.660034,1505.760010,1514.109985,1514.109985,28873900
2019-05-28,1514.989990,1520.219971,1503.810059,1504.020020,1504.020020,41214100
2019-05-29,1503.530029,1503.530029,1481.420044,1489.949951,1489.949951,37000500
2019-05-30,1491.849976,1500.630005,1478.000000,1485.530029,1485.530029,32737900
2019-05-31,1478.530029,1478.530029,1461.469971,1465.489990,1465.489990,39810200
2019-06-03,1465.880005,1476.849976,1460.489990,1469.979980,1469.979980,39438100
2019-06-04,1475.319946,1508.650024,1475.319946,1508.560059,1508.560059,38104300
2019-06-05,1510.099976,1514.250000,1494.079956,1506.790039,1506.790039,35488300
2019-06-06,1506.349976,1508.540039,1490.770020,1499.290039,1499.290039,33964100
2019-06-07,1504.680054,1518.920044,1504.680054,1514.390015,1514.390015,32202500
2019-06-10,1516.619995,1535.640015,1516.619995,1523.560059,1523.560059,32092100
2019-06-11,1525.030029,1536.160034,1513.209961,1519.109985,1519.109985,35484200
2019-06-12,1518.640015,1522.000000,1512.400024,1519.790039,1519.790039,30341300
2019-06-13,1520.520020,1536.020020,1520.520020,1535.800049,1535.800049,30698100
2019-06-14,1535.319946,1535.319946,1522.420044,1522.500000,1522.500000,29223300
2019-06-17,1523.250000,1538.579956,1523.250000,1532.750000,1532.750000,28101400
2019-06-18,1532.869995,1560.180054,1532.869995,1550.229980,1550.229980,34376200
2019-06-19,1550.459961,1556.449951,1547.589966,1555.579956,1555.579956,32878900
2019-06-20,1560.310059,1570.739990,1556.079956,1563.489990,1563.489990,39059400
2019-06-21,1561.880005,1561.880005,1546.130005,1549.630005,1549.630005,50001200
2019-06-24,1550.099976,1551.650024,1530.079956,1530.079956,1530.079956,31362500
2019-06-25,1530.989990,1533.239990,1520.500000,1521.040039,1521.040039,35780500
2019-06-26,1523.260010,1530.130005,1520.040039,1521.890015,1521.890015,34781300
2019-06-27,1518.880005,1546.550049,1518.880005,1546.550049,1546.550049,31229200
2019-06-28,1548.119995,1568.599976,1548.119995,1566.569946,1566.569946,54207000
2019-07-01,1574.650024,1586.770020,1562.780029,1566.569946,1566.569946,35132700
2019-07-02,1569.530029,1569.530029,1552.930054,1560.540039,1560.540039,32068400
2019-07-03,1562.189941,1572.119995,1562.189941,1572.119995,1572.119995,19637200
2019-07-05,1571.109985,1575.790039,1559.579956,1575.619995,1575.619995,24342100
2019-07-08,1574.229980,1574.229980,1559.020020,1561.390015,1561.390015,29045500
2019-07-09,1559.010010,1562.729980,1554.119995,1562.589966,1562.589966,30282100
2019-07-10,1564.650024,1572.819946,1558.800049,1565.050049,1565.050049,31542400
2019-07-11,1565.459961,1567.949951,1552.400024,1557.920044,1557.920044,31546200
2019-07-12,1558.650024,1574.479980,1558.650024,1570.000000,1570.000000,29749600
2019-07-15,1570.729980,1573.880005,1558.780029,1561.819946,1561.819946,28749700
2019-07-16,1561.489990,1569.619995,1558.239990,1562.000000,1562.000000,32906500
2019-07-17,1561.750000,1561.750000,1547.760010,1550.780029,1550.780029,31816000
2019-07-18,1550.319946,1557.400024,1546.020020,1555.619995,1555.619995,32965800
2019-07-19,1554.920044,1561.560059,1547.640015,1547.900024,1547.900024,32603600
2019-07-22,1549.729980,1554.290039,1543.560059,1544.780029,1544.780029,30037200
2019-07-23,1546.119995,1555.199951,1544.760010,1554.959961,1554.959961,33136600
2019-07-24,1554.089966,1581.630005,1550.569946,1580.420044,1580.420044,34289800
2019-07-25,1580.209961,1580.209961,1560.650024,1561.449951,1561.449951,36452700
2019-07-26,1561.930054,1581.530029,1561.930054,1578.969971,1578.969971,32575900
2019-07-29,1578.900024,1580.020020,1565.630005,1569.030029,1569.030029,32037100
2019-07-30,1567.650024,1586.319946,1557.969971,1585.599976,1585.599976,36343300
2019-07-31,1586.760010,1599.400024,1568.400024,1574.609985,1574.609985,46234300
2019-08-01,1574.930054,1587.810059,1546.550049,1550.760010,1550.760010,47623000
2019-08-02,1550.459961,1550.459961,1522.369995,1533.660034,1533.660034,38746600
2019-08-05,1532.390015,1532.390015,1472.660034,1487.410034,1487.410034,45137300
2019-08-06,1487.680054,1502.859985,1483.400024,1502.089966,1502.089966,41542400
2019-08-07,1501.530029,1504.589966,1478.449951,1500.689941,1500.689941,44917500
2019-08-08,1502.319946,1533.500000,1502.319946,1532.130005,1532.130005,41063700
2019-08-09,1530.959961,1530.959961,1509.959961,1513.040039,1513.040039,33506400
2019-08-12,1512.760010,1512.760010,1495.630005,1495.900024,1495.900024,28516300
2019-08-13,1493.410034,1522.770020,1490.000000,1510.579956,1510.579956,38536000
2019-08-14,1509.579956,1509.579956,1465.459961,1467.520020,1467.520020,43125300
2019-08-15,1467.579956,1470.939941,1456.280029,1461.650024,1461.650024,40380000
2019-08-16,1462.130005,1494.680054,1462.130005,1493.640015,1493.640015,34981500
2019-08-19,1496.619995,1515.339966,1496.619995,1508.849976,1508.849976,32128800
2019-08-20,1508.630005,1508.630005,1497.770020,1498.010010,1498.010010,30663000
2019-08-21,1498.540039,1512.079956,1498.540039,1509.849976,1509.849976,30111900
2019-08-22,1510.800049,1516.469971,1500.369995,1506.000000,1506.000000,28908800
2019-08-23,1504.300049,1505.680054,1456.900024,1459.489990,1459.489990,39373000
2019-08-26,1461.589966,1476.339966,1461.589966,1476.000000,1476.000000,28576000
2019-08-27,1479.459961,1485.670044,1454.910034,1456.040039,1456.040039,35336300
2019-08-28,1455.900024,1478.030029,1450.319946,1472.709961,1472.709961,30974200
2019-08-29,1478.479980,1498.780029,1478.479980,1496.719971,1496.719971,31761900
2019-08-30,1499.069946,1504.449951,1488.339966,1494.839966,1494.839966,30084500
2019-09-03,1494.030029,1494.030029,1467.469971,1472.280029,1472.280029,34267900
2019-09-04,1475.359985,1487.939941,1475.359985,1484.760010,1484.760010,31632600
2019-09-05,1491.270020,1521.790039,1491.270020,1510.750000,1510.750000,38907000
2019-09-06,1511.510010,1517.010010,1504.910034,1505.170044,1505.170044,32082800
2019-09-09,1507.530029,1526.099976,1506.770020,1524.229980,1524.229980,40028900
2019-09-10,1523.569946,1543.630005,1516.560059,1541.609985,1541.609985,43907700
2019-09-11,1543.869995,1575.829956,1541.880005,1575.709961,1575.709961,39275500
2019-09-12,1575.800049,1580.719971,1562.810059,1575.069946,1575.069946,37918600
2019-09-13,1579.229980,1589.449951,1577.109985,1578.140015,1578.140015,35200600
2019-09-16,1574.729980,1590.500000,1570.500000,1584.599976,1584.599976,42746400
2019-09-17,1582.369995,1582.369995,1569.410034,1578.290039,1578.290039,36718400
2019-09-18,1577.550049,1577.550049,1557.150024,1568.339966,1568.339966,34355400
2019-09-19,1570.760010,1581.349976,1560.920044,1561.469971,1561.469971,32512900
2019-09-20,1561.630005,1570.020020,1554.250000,1559.760010,1559.760010,60947400
2019-09-23,1556.920044,1563.640015,1552.449951,1558.250000,1558.250000,31865900
2019-09-24,1559.479980,1562.630005,1530.329956,1533.589966,1533.589966,38681600
2019-09-25,1533.140015,1552.939941,1530.699951,1550.650024,1550.650024,33188700
2019-09-26,1549.540039,1549.540039,1531.040039,1533.329956,1533.329956,30772400
2019-09-27,1534.119995,1539.369995,1515.640015,1520.479980,1520.479980,32436500
2019-09-30,1521.489990,1530.660034,1518.339966,1523.369995,1523.369995,32476100
2019-10-01,1523.849976,1539.089966,1491.550049,1493.430054,1493.430054,35580400
2019-10-02,1493.069946,1493.069946,1469.079956,1479.630005,1479.630005,39125200
2019-10-03,1476.439941,1487.349976,1462.219971,1486.349976,1486.349976,35036400
2019-10-04,1486.569946,1500.770020,1482.020020,1500.699951,1500.699951,29908300
2019-10-07,1498.709961,1507.329956,1492.609985,1497.790039,1497.790039,29401400
2019-10-08,1494.609985,1494.609985,1472.550049,1472.599976,1472.599976,33564500
2019-10-09,1480.000000,1484.829956,1476.510010,1479.459961,1479.459961,27268200
2019-10-10,1480.709961,1491.569946,1480.709961,1485.359985,1485.359985,32172500
2019-10-11,1486.959961,1525.829956,1486.959961,1511.900024,1511.900024,35804600
2019-10-14,1507.329956,1508.619995,1499.979980,1505.430054,1505.430054,25570200
2019-10-15,1508.540039,1528.420044,1507.800049,1523.300049,1523.300049,33407400
2019-10-16,1521.479980,1529.599976,1520.410034,1525.060059,1525.060059,32225700
2019-10-17,1530.180054,1542.660034,1530.180054,1541.839966,1541.839966,31159600
2019-10-18,1539.239990,1540.719971,1525.469971,1535.479980,1535.479980,32642900
2019-10-21,1541.729980,1557.020020,1541.729980,1552.410034,1552.410034,32716200
2019-10-22,1550.770020,1557.890015,1547.310059,1550.869995,1550.869995,35238900
2019-10-23,1550.589966,1554.680054,1545.890015,1552.859985,1552.859985,33928700
2019-10-24,1556.599976,1557.329956,1544.890015,1548.489990,1548.489990,36926000
2019-10-25,1548.989990,1562.560059,1547.780029,1558.709961,1558.709961,33703700
2019-10-28,1563.500000,1576.989990,1563.500000,1571.930054,1571.930054,35212300
2019-10-29,1571.760010,1581.130005,1569.459961,1577.069946,1577.069946,35899300
2019-10-30,1575.609985,1575.609985,1562.050049,1572.849976,1572.849976,37760300
2019-10-31,1570.189941,1570.479980,1552.869995,1562.449951,1562.449951,41392800
2019-11-01,1569.199951,1589.329956,1569.199951,1589.329956,1589.329956,39302000
2019-11-04,1597.099976,1602.060059,1593.739990,1597.400024,1597.400024,41468500
2019-11-05,1598.939941,1608.800049,1597.930054,1599.609985,1599.609985,44861300
2019-11-06,1598.420044,1598.420044,1587.020020,1589.540039,1589.540039,44581900
2019-11-07,1598.250000,1607.410034,1590.329956,1593.989990,1593.989990,41446400
2019-11-08,1590.959961,1598.930054,1587.500000,1598.859985,1598.859985,34991500
2019-11-11,1592.750000,1595.439941,1588.310059,1594.770020,1594.770020,30355300
2019-11-12,1595.619995,1604.640015,1593.410034,1595.119995,1595.119995,34660100
2019-11-13,1588.290039,1591.849976,1581.060059,1589.180054,1589.180054,35092800
2019-11-14,1587.349976,1594.709961,1586.680054,1588.790039,1588.790039,32760700
2019-11-15,1594.060059,1598.199951,1591.040039,1596.449951,1596.449951,33356500
2019-11-18,1594.109985,1594.109985,1588.550049,1592.339966,1592.339966,34366900
2019-11-19,1594.959961,1602.959961,1592.040039,1598.290039,1598.290039,35900700
2019-11-20,1593.439941,1602.709961,1581.979980,1591.609985,1591.609985,40348900
2019-11-21,1594.099976,1595.609985,1581.040039,1583.959961,1583.959961,37205600
2019-11-22,1588.890015,1591.310059,1581.810059,1588.939941,1588.939941,32267800
2019-11-25,1594.489990,1623.989990,1594.489990,1621.900024,1621.900024,35115300
2019-11-26,1621.900024,1630.280029,1619.949951,1624.229980,1624.229980,45955900
2019-11-27,1626.800049,1634.770020,1626.800049,1634.099976,1634.099976,30330900
2019-11-29,1630.160034,1633.589966,1623.920044,1624.500000,1624.500000,17430200
2019-12-02,1626.560059,1627.339966,1606.630005,1607.579956,1607.579956,32687400
2019-12-03,1602.760010,1603.079956,1589.729980,1602.630005,1602.630005,36533900
2019-12-04,1607.680054,1618.380005,1607.680054,1613.900024,1613.900024,36950300
2019-12-05,1617.170044,1620.839966,1611.800049,1614.829956,1614.829956,33557500
2019-12-06,1620.920044,1637.900024,1620.920044,1633.839966,1633.839966,34794800
2019-12-09,1631.469971,1636.439941,1629.619995,1629.619995,1629.619995,33459900
2019-12-10,1629.099976,1633.739990,1626.369995,1631.709961,1631.709961,33437900
2019-12-11,1633.430054,1634.430054,1626.739990,1631.930054,1631.930054,32525400
2019-12-12,1631.800049,1654.069946,1629.859985,1644.810059,1644.810059,39906900
2019-12-13,1643.829956,1650.189941,1632.650024,1637.979980,1637.979980,37368700
2019-12-16,1647.199951,1658.619995,1647.199951,1649.939941,1649.939941,40517900
2019-12-17,1650.589966,1657.699951,1649.630005,1657.560059,1657.560059,38375400
2019-12-18,1660.489990,1663.390015,1654.729980,1661.729980,1661.729980,40140800
2019-12-19,1662.520020,1667.229980,1660.619995,1667.089966,1667.089966,37204500
2019-12-20,1670.599976,1674.430054,1668.859985,1671.900024,1671.900024,64542700
2019-12-23,1673.979980,1675.310059,1666.189941,1674.140015,1674.140015,30606100
2019-12-24,1676.229980,1678.089966,1673.739990,1678.010010,1678.010010,12965400
2019-12-26,1680.219971,1680.359985,1675.099976,1677.670044,1677.670044,21606800
2019-12-27,1681.250000,1681.680054,1666.430054,1669.030029,1669.030029,24286700
2019-12-30,1669.880005,1670.219971,1658.050049,1664.150024,1664.150024,30132900
2019-12-31,1660.050049,1673.339966,1659.829956,1668.469971,1668.469971,28938100
2020-01-02,1675.900024,1678.140015,1653.520020,1666.770020,1666.770020,34582500
2020-01-03,1655.020020,1664.040039,1648.540039,1660.869995,1660.869995,34612900
2020-01-06,1650.660034,1664.849976,1645.510010,1663.260010,1663.260010,36740700
2020-01-07,1659.729980,1662.099976,1653.329956,1658.310059,1658.310059,34203800
2020-01-08,1658.469971,1669.290039,1658.229980,1663.589966,1663.589966,37208900
2020-01-09,1669.859985,1671.819946,1663.780029,1664.989990,1664.989990,36383900
2020-01-10,1665.469971,1666.750000,1654.010010,1657.640015,1657.640015,32129700
2020-01-13,1658.979980,1669.609985,1652.319946,1669.609985,1669.609985,34563800
2020-01-14,1668.390015,1684.339966,1662.859985,1675.739990,1675.739990,36651300
2020-01-15,1673.689941,1688.119995,1673.400024,1682.400024,1682.400024,37168400
2020-01-16,1691.819946,1706.170044,1691.819946,1705.219971,1705.219971,35350800
2020-01-17,1712.930054,1715.079956,1697.689941,1699.640015,1699.640015,36981700
2020-01-21,1695.449951,1695.449951,1684.260010,1685.900024,1685.900024,41053400
2020-01-22,1691.069946,1694.369995,1682.939941,1684.459961,1684.459961,36198500
2020-01-23,1680.540039,1687.849976,1666.469971,1685.010010,1685.010010,37648600
2020-01-24,1687.810059,1689.150024,1653.189941,1662.229980,1662.229980,37071300
2020-01-27,1660.819946,1660.819946,1632.260010,1644.140015,1644.140015,38231000
2020-01-28,1651.130005,1661.189941,1651.130005,1658.310059,1658.310059,35267200
2020-01-29,1661.079956,1663.770020,1649.000000,1649.219971,1649.219971,35845000
2020-01-30,1641.469971,1648.430054,1630.939941,1648.219971,1648.219971,37872500
2020-01-31,1643.689941,1643.689941,1610.640015,1614.060059,1614.060059,45278300
2020-02-03,1618.800049,1636.880005,1618.800049,1632.209961,1632.209961,37579100
